phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D003015	species	547188	Phycisphaera mikurensis	Bacteria	65	0.183002898584615	0.0434077	0.28858043685047	
D003015	species	2173	Methanobrevibacter smithii	Archaea	64	1.2434844653125	0.0184189	3.33049680751188	
D003015	species	46125	Abiotrophia defectiva	Bacteria	64	0.03192585553125	0.004762755	0.111996641077108	
D003015	species	901	Desulfovibrio piger	Bacteria	63	0.227926642825397	0.00635607	0.615942652305562	
D003015	species	48467	Prosthecobacter debontii	Bacteria	63	0.140722379365079	0.0397204	0.212453658772013	
D003015	species	137732	Granulicatella elegans	Bacteria	63	0.0450420592698413	0.0118821	0.103211897601282	
D003015	species	881	Desulfovibrio vulgaris	Bacteria	62	0.0388493282258065	0.007259345	0.156910650176234	
D003015	species	1260	Finegoldia magna	Bacteria	62	0.110001070193548	0.008105565	0.402061180926368	
D003015	species	1382	Atopobium parvulum	Bacteria	62	0.0104706295967742	0.005638225	0.0135168684566087	
D003015	species	1406	Paenibacillus polymyxa	Bacteria	62	0.0440771631129032	0.0106428	0.0614027425895476	
D003015	species	1691	Bifidobacterium indicum	Bacteria	62	0.117221054048387	0.0146333	0.191033884610232	
D003015	species	73098	Kluyvera georgiana	Bacteria	62	0.0163685030645161	0.010103015	0.0152330180392429	
D003015	species	167	Treponema succinifaciens	Bacteria	61	0.0679493369016393	0.0061121	0.212746404050481	
D003015	species	1622	Lactobacillus murinus	Bacteria	61	0.348160536918033	0.00600817	1.59921204522535	
D003015	species	338188	Bacteroides finegoldii	Bacteria	61	0.0957716154098361	0.00534112	0.479843399605544	
D003015	species	376804	Bacteroides barnesiae	Bacteria	61	0.0134297777704918	0.00494364	0.0302107868827395	
D003015	species	691816	Bacteroides rodentium	Bacteria	61	0.0471064945409836	0.00736485	0.16426232890379	
D003015	species	1203033	Lactobacillus hominis	Bacteria	61	0.0492220721311475	0.00559587	0.144739914855343	
D003015	species	1335	Streptococcus equinus	Bacteria	60	0.1223296565	0.01133455	0.310696864757777	
D003015	species	38304	Corynebacterium tuberculostearicum	Bacteria	60	0.0277884943666667	0.00452327	0.0718374008705315	
D003015	species	52773	Actinomyces meyeri	Bacteria	60	0.0479906319833333	0.00534637	0.120264690191332	
D003015	species	88431	Dorea longicatena	Bacteria	60	0.0425973404666667	0.004505165	0.183304911642625	
D003015	species	154046	Hungatella hathewayi	Bacteria	60	0.4342695041	0.009544375	1.63570059339531	
D003015	species	467094	Ilumatobacter coccineus	Bacteria	60	0.0211161345166667	0.00545323	0.038010605377883	
D003015	species	1541	Terrisporobacter mayombei	Bacteria	59	0.0502336157288136	0.00568666	0.169028364844526	
D003015	species	39482	[Eubacterium] contortum	Bacteria	59	0.0164517975084746	0.00540394	0.0255909079246586	
D003015	species	330214	Nitrospira defluvii	Bacteria	59	0.102407098	0.0168947	0.152562719242311	
D003015	species	840	Prevotella loescheii	Bacteria	58	0.0241529624310345	0.006098665	0.0702328059426102	
D003015	species	1490	Paraclostridium bifermentans	Bacteria	58	0.0182429461551724	0.00627001	0.0385902227548565	
D003015	species	1589	Lactobacillus pentosus	Bacteria	58	0.524910540689655	0.0274088	1.46016817237898	
D003015	species	78343	Bifidobacterium boum	Bacteria	58	0.0288202618793103	0.008577595	0.0608083043669848	
D003015	species	86664	Bacillus flexus	Bacteria	58	0.0229074029482759	0.007769335	0.0321385499419896	
D003015	species	407019	Sphingomonas astaxanthinifaciens	Bacteria	58	0.139434177741379	0.02805025	0.226361136113555	
D003015	species	466153	Singulisphaera acidiphila	Bacteria	58	0.285037049827586	0.04733795	0.432217189825776	
D003015	species	1590651	Paenibacillus sp. VKM B-2647	Bacteria	58	0.0746979704137931	0.00739287	0.198009239904707	
D003015	species	29385	Staphylococcus saprophyticus	Bacteria	57	1.97222134666667	0.00678472	8.0754867385831	
D003015	species	69824	[Clostridium] cocleatum	Bacteria	57	0.0482346939824561	0.00382607	0.196631307621137	
D003015	species	84031	Clostridium sartagoforme	Bacteria	57	0.0589047619298246	0.0044155	0.254028468611007	
D003015	species	225324	Enhydrobacter aerosaccus	Bacteria	57	0.0202991438421053	0.00803729	0.0287768317467402	
D003015	species	290053	Bacteroides helcogenes	Bacteria	57	0.00924199821052632	0.00501278	0.0131052169405377	
D003015	species	679249	Lactobacillus floricola	Bacteria	57	0.0568945177368421	0.0115106	0.122560825567712	
D003015	species	694315	Kofleria flava	Bacteria	57	0.328243047824561	0.0823196	0.487130264697091	
D003015	species	1229909	Candidatus Nitrosopumilus sp. AR2	Archaea	57	0.353782855684211	0.0411598	0.560814223396183	
D003015	species	582	Morganella morganii	Bacteria	56	0.605069987178571	0.00568958	2.17508828818409	
D003015	species	850	Fusobacterium mortiferum	Bacteria	56	0.358289285785714	0.006921145	1.58312854531979	
D003015	species	1245	Leuconostoc mesenteroides	Bacteria	56	5.84501887092857	0.0263743	10.7636279473293	
D003015	species	157268	Helicobacter winghamensis	Bacteria	56	0.03445468725	0.00492393	0.107652036629344	
D003015	species	762212	Bifidobacterium biavatii	Bacteria	56	0.256281937678571	0.027127	0.636117640967916	
D003015	species	585	Proteus vulgaris	Bacteria	55	0.256837644909091	0.0217221	1.24704788021412	
D003015	species	1338	Streptococcus intermedius	Bacteria	55	0.0587072924363636	0.00529773	0.290754911830929	
D003015	species	1550	Clostridium subterminale	Bacteria	55	0.0109627768	0.00494364	0.0248457079656064	
D003015	species	41976	Porphyromonas catoniae	Bacteria	55	0.0134289616909091	0.00556081	0.0180195983973178	
D003015	species	58138	Desulfotomaculum acetoxidans	Bacteria	55	0.0135079594545455	0.00404351	0.0223836430186234	
D003015	species	103892	Veillonella ratti	Bacteria	55	0.123981663072727	0.00888218	0.623335955130421	
D003015	species	118967	Anaerorhabdus furcosa	Bacteria	55	0.00715234134545455	0.00404351	0.00895489171767924	
D003015	species	1626	Lactobacillus sharpeae	Bacteria	54	0.0419384778703704	0.006176715	0.126497551998529	
D003015	species	47880	Pseudomonas fulva	Bacteria	54	0.0193719786111111	0.0074652	0.0422223845561265	
D003015	species	253245	Owenweeksia hongkongensis	Bacteria	54	15.1008230072037	8.71212	18.2824473052275	
D003015	species	871325	Bacteroides faecichinchillae	Bacteria	54	0.0102622440555556	0.004472085	0.0192654134949143	
D003015	species	529	Ochrobactrum anthropi	Bacteria	53	0.138814930490566	0.00581835	0.398005461841952	
D003015	species	103621	Actinomyces urogenitalis	Bacteria	53	0.00846332669811321	0.00367999	0.0136301110212904	
D003015	species	33033	Parvimonas micra	Bacteria	52	0.052663365	0.009545205	0.164696162260516	
D003015	species	39494	[Eubacterium] tortuosum	Bacteria	52	0.0274170768653846	0.003999505	0.113552639602935	
D003015	species	93063	Sphingomonas aquatilis	Bacteria	52	0.0673576751730769	0.006381125	0.194735310632027	
D003015	species	106648	Acinetobacter bereziniae	Bacteria	52	0.0362761851923077	0.0085608	0.0807608888474882	
D003015	species	107709	Opitutus terrae	Bacteria	52	0.104565365884615	0.0286327	0.161310204304877	
D003015	species	544645	Butyricimonas virosa	Bacteria	52	0.187563987019231	0.01428085	0.408107541241783	
D003015	species	19	Pelobacter carbinolicus	Bacteria	51	0.0124449443137255	0.00425858	0.0200690156362243	
D003015	species	1601	Lactobacillus agilis	Bacteria	51	0.0470727504901961	0.00505051	0.235972850639893	
D003015	species	1648	Erysipelothrix rhusiopathiae	Bacteria	51	0.0120945066078431	0.00446449	0.0250572130849026	
D003015	species	13335	Anaerobiospirillum succiniciproducens	Bacteria	51	0.206472813823529	0.0174551	0.326014117934675	
D003015	species	29543	Pelobacter propionicus	Bacteria	51	0.0462670201568627	0.0149682	0.0782327743272938	
D003015	species	36834	Clostridium celatum	Bacteria	51	0.184088348823529	0.0143719	0.6160584596072	
D003015	species	93064	Sphingomonas koreensis	Bacteria	51	0.011065623	0.00522439	0.0156488049199649	
D003015	species	357808	Roseiflexus sp. RS-1	Bacteria	51	0.0261080923529412	0.00629069	0.0398780391813164	
D003015	species	947013	Chryseolinea serpens	Bacteria	51	0.0436128654117647	0.0139538	0.0579798946375204	
D003015	species	1206085	Jatrophihabitans endophyticus	Bacteria	51	0.0847018466666667	0.0188857	0.12509933212159	
D003015	species	539	Eikenella corrodens	Bacteria	50	0.29572166822	0.02040265	1.03069139044923	
D003015	species	703	Plesiomonas shigelloides	Bacteria	50	0.01645646092	0.00558561	0.025189426203326	
D003015	species	860	Fusobacterium periodonticum	Bacteria	50	0.02894693076	0.00383744	0.119986224139028	
D003015	species	1530	Clostridium carnis	Bacteria	50	0.14769359912	0.0387799	0.232033880133678	
D003015	species	29542	Pelobacter acetylenicus	Bacteria	50	0.0504028695	0.0112209	0.0685260912117054	
D003015	species	75291	Pseudonocardia alaniniphila	Bacteria	50	0.14734721626	0.0595031	0.205193422055807	
D003015	species	185293	Prevotella oryzae	Bacteria	50	0.07779811176	0.005613105	0.193231907310673	
D003015	species	217070	Stella vacuolata	Bacteria	50	0.1644127736	0.0651756	0.221617059897675	
D003015	species	284016	Phenylobacterium zucineum	Bacteria	50	0.0537924354	0.0230836	0.0719956477637934	
D003015	species	626935	Collinsella tanakaei	Bacteria	50	0.07335185778	0.007883545	0.146183972118039	
D003015	species	673862	Candidatus Babela massiliensis	Bacteria	50	0.04709318186	0.0193896	0.059359801876273	
D003015	species	732242	Bacteroides paurosaccharolyticus	Bacteria	50	0.01087467196	0.005142905	0.0137300883201173	
D003015	species	1755607	Bacteroides sp. MC_16	Bacteria	50	0.0199620798	0.005434365	0.038684276966552	
D003015	species	316	Pseudomonas stutzeri	Bacteria	49	0.0110417910408163	0.00540394	0.0154679178536836	
D003015	species	1302	Streptococcus gordonii	Bacteria	49	0.0662831761836735	0.0116367	0.145857726474927	
D003015	species	1584	Lactobacillus delbrueckii	Bacteria	49	0.0535420248571429	0.00696888	0.186241441216651	
D003015	species	2057	Sphaerobacter thermophilus	Bacteria	49	0.106752277571429	0.0465127	0.153677473107287	
D003015	species	45851	Butyrivibrio crossotus	Bacteria	49	0.0154128753061224	0.00502689	0.0590200389866307	
D003015	species	53462	Mycobacterium mageritense	Bacteria	49	0.0575907769591837	0.0298139	0.0754544433586244	
D003015	species	66219	Lachnoclostridium phytofermentans	Bacteria	49	0.00368647148979592	0.00250426	0.0079476239856148	
D003015	species	454171	Chthonomonas calidirosea	Bacteria	49	0.0621924813265306	0.0182932	0.0812928744195072	
D003015	species	540746	Rudaea cellulosilytica	Bacteria	49	0.0855724804081633	0.0344243	0.107426108040925	
D003015	species	722472	Bradyrhizobium lablabi	Bacteria	49	0.0950959293877551	0.034073	0.12235618167708	
D003015	species	777	Coxiella burnetii	Bacteria	48	0.0104893971041667	0.004985265	0.0136891207362225	
D003015	species	1764	Mycobacterium avium	Bacteria	48	0.0411466681875	0.02033915	0.0511739098453145	
D003015	species	29533	Flavobacterium pectinovorum	Bacteria	48	0.0695844412083333	0.01259025	0.123878049374264	
D003015	species	39489	Clostridium moniliforme	Bacteria	48	0.0469729727083333	0.00767283	0.151241916398266	
D003015	species	158847	Megamonas hypermegale	Bacteria	48	0.67232569625	0.01815105	1.98657178136777	
D003015	species	196162	Nocardioides sp. JS614	Bacteria	48	0.0620588038125	0.0234469	0.0812052555497788	
D003015	species	458033	Chloracidobacterium thermophilum	Bacteria	48	0.109128877354167	0.0410303	0.143490774811058	
D003015	species	470	Acinetobacter baumannii	Bacteria	47	0.0990060326170213	0.0141635	0.420276303694496	
D003015	species	644	Aeromonas hydrophila	Bacteria	47	0.0455840077021277	0.00505051	0.13401295257156	
D003015	species	959	Bdellovibrio bacteriovorus	Bacteria	47	0.0555612035957447	0.0248036	0.0749254816797335	
D003015	species	1254	Pediococcus acidilactici	Bacteria	47	0.0446653272553192	0.00758651	0.195554426294291	
D003015	species	28232	Geobacter metallireducens	Bacteria	47	0.0242995578510638	0.00859156	0.0351210656010896	
D003015	species	40682	Sphingomonas mali	Bacteria	47	0.0357506242340426	0.00893655	0.106898400553246	
D003015	species	71656	Brenneria alni	Bacteria	47	0.025008992787234	0.00301614	0.056604132733255	
D003015	species	166485	Caminicella sporogenes	Bacteria	47	0.0148362312765957	0.00600817	0.023700759890186	
D003015	species	204038	Dickeya dadantii	Bacteria	47	0.0586956336170213	0.0153474	0.188104977076742	
D003015	species	392409	Sphingomonas jaspsi	Bacteria	47	0.136203396191489	0.0516372	0.176242809468449	
D003015	species	649724	Clostridium sp. ATCC BAA-442	Bacteria	47	0.0332777076382979	0.00765213	0.0763720461131601	
D003015	species	863643	Thermincola potens	Bacteria	47	0.0532413034468085	0.00383686	0.192482887336249	
D003015	species	317	Pseudomonas syringae	Bacteria	46	0.0789431044347826	0.00904565	0.212981614804065	
D003015	species	1501	Clostridium pasteurianum	Bacteria	46	0.0237398467173913	0.00603165	0.0405428148292862	
D003015	species	1527	Anaerocolumna aminovalerica	Bacteria	46	0.00705056943478261	0.003448185	0.0106481632133412	
D003015	species	1579	Lactobacillus acidophilus	Bacteria	46	0.0874440279782609	0.004985265	0.338610668219156	
D003015	species	33075	Acidobacterium capsulatum	Bacteria	46	0.0474725939782609	0.02044135	0.0617895764348394	
D003015	species	46610	Geobacter sp.	Bacteria	46	0.015291443826087	0.00666922	0.0210482543447317	
D003015	species	52227	Prevotella dentalis	Bacteria	46	0.130174864130435	0.00742269	0.381717412483258	
D003015	species	161493	Anaeromyxobacter dehalogenans	Bacteria	46	0.062585131	0.02099385	0.0856259776531715	
D003015	species	307126	Lactobacillus apodemi	Bacteria	46	0.796978615543478	0.009603725	4.24986331512809	
D003015	species	315405	Streptococcus gallolyticus	Bacteria	46	0.416368769	0.00932257	1.64864199348829	
D003015	species	688867	Ohtaekwangia koreensis	Bacteria	46	0.0321789293478261	0.008665265	0.0553997620320438	
D003015	species	103	Flectobacillus major	Bacteria	45	0.0851728113333333	0.00291299	0.295155631180749	
D003015	species	125	Pirellula staleyi	Bacteria	45	0.166735067133333	0.0749468	0.225714770372424	
D003015	species	859	Fusobacterium necrophorum	Bacteria	45	0.046393834	0.00643915	0.125012786290173	
D003015	species	43770	Corynebacterium striatum	Bacteria	45	0.202759964511111	0.0100538	0.500224898619301	
D003015	species	47498	Pedomicrobium manganicum	Bacteria	45	0.172927675866667	0.0868127	0.212340209772703	
D003015	species	118748	Bulleidia extructa	Bacteria	45	0.0250129214666667	0.00749288	0.0511839086677506	
D003015	species	122355	Pseudomonas psychrophila	Bacteria	45	0.938338157155556	0.00939099	2.53766435140079	
D003015	species	157838	Bacillus shackletonii	Bacteria	45	0.00367453828888889	0.00236855	0.00304680930697979	
D003015	species	308994	Dialister propionicifaciens	Bacteria	45	0.117721256466667	0.0101348	0.384156439014556	
D003015	species	309120	Dialister micraerophilus	Bacteria	45	0.051708394	0.00582445	0.154416618570224	
D003015	species	626931	Bacteroides oleiciplenus	Bacteria	45	0.171547036222222	0.0101317	0.659735317512554	
D003015	species	927083	Sandaracinus amylolyticus	Bacteria	45	0.0958019001333333	0.0425913	0.108452489456957	
D003015	species	1114067	Weissella sp. NBRC 107245	Bacteria	45	14.5014620734667	12.5	14.6480586903828	
D003015	species	1124597	Magnetococcus marinus	Bacteria	45	15.5213088566	14.2857	12.7521849271688	
D003015	species	122	Gimesia maris	Bacteria	44	0.0791533912727273	0.0360807	0.0969343099164453	
D003015	species	446	Legionella pneumophila	Bacteria	44	0.0130481538181818	0.00503394	0.0236326609624641	
D003015	species	546	Citrobacter freundii	Bacteria	44	1.05512858690909	0.015409	4.3315224435253	
D003015	species	1623	Lactobacillus ruminis	Bacteria	44	0.202580107022727	0.0122836	0.733670641738255	
D003015	species	33037	Anaerococcus vaginalis	Bacteria	44	0.0196213187954545	0.002246985	0.0614649232360413	
D003015	species	35519	Mogibacterium timidum	Bacteria	44	0.00726928954545455	0.00330972	0.0131197384864306	
D003015	species	83561	Simkania negevensis	Bacteria	44	0.0168828656818182	0.010138255	0.0175412426432688	
D003015	species	200616	Rhodoplanes cryptolactis	Bacteria	44	0.0350305148636364	0.01407825	0.0435546763447206	
D003015	species	376806	Bacteroides gallinarum	Bacteria	44	0.00903696590909091	0.003452965	0.0285154760352494	
D003015	species	404589	Anaeromyxobacter sp. Fw109-5	Bacteria	44	0.0458753316590909	0.01670575	0.0600755746685057	
D003015	species	477666	Bacteroides graminisolvens	Bacteria	44	0.0156021115227273	0.00355108	0.0371562456466439	
D003015	species	1817596	Nocardioides intraradicalis	Bacteria	44	0.0417374099318182	0.0175778	0.0490965290200814	
D003015	species	587	Providencia rettgeri	Bacteria	43	0.130460197790698	0.01831	0.279669612959712	
D003015	species	861	Fusobacterium ulcerans	Bacteria	43	0.405039872976744	0.0107553	1.51858896548128	
D003015	species	33034	Anaerococcus prevotii	Bacteria	43	0.0137484836511628	0.00375488	0.0428325744792415	
D003015	species	36849	Oxobacter pfennigii	Bacteria	43	0.00845887751162791	0.00404351	0.00964705690113894	
D003015	species	36850	Clostridium quinii	Bacteria	43	0.0575321995348837	0.00943396	0.147096784265404	
D003015	species	83661	Desulfonispora thiosulfatigenes	Bacteria	43	0.0283521257209302	0.00425858	0.0697836403618136	
